incident_id,equipment_id,field,team,category,incident_date,incident_type,severity,status,resolution_hours,sla_breach,downtime_hours,reported_by,sla_status
0c2b242e-c43f-4f08-831c-8d6d290025af,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:07:59,Leak,Medium,In Progress,40.17,Yes,37.23,Lori Wise,BREACHED
e2239227-d64f-4629-a5b6-91aede474a0a,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:48,Power Outage,Medium,In Progress,1.77,No,1.64,Cindy Green,COMPLIANT
5fd35ba7-1bb1-44cc-b3d8-83eb9c428804,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:00,Power Outage,High,Resolved,15.71,Yes,14.14,Thomas Rhodes,BREACHED
2d161c47-758d-4c0a-9493-c3f220e8493f,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:02,Leak,Low,In Progress,67.33,Yes,49.15,Martin Khan,BREACHED
5c2b76d1-8766-4577-811b-c5d7cbb7fb2e,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:10,Leak,Critical,Resolved,4.45,Yes,4.14,Leslie Adams,BREACHED
83c07f5b-0234-45be-b69c-c5f27c64cbbf,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:14,Pressure Drop,Critical,In Progress,10.37,Yes,7.29,Laura Mccoy,BREACHED
6552294e-0414-409c-b745-205e513529d2,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:45,Corrosion,Medium,Open,8.49,No,7.47,Suzanne Sandoval,COMPLIANT
9f6ea4d3-c511-4623-85ca-1a6359bc2208,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:08:17,Leak,Low,In Progress,61.53,Yes,59.75,Michelle Roach,BREACHED
187d3bb7-6ab6-4de8-9247-eb229e15098c,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:53,Pressure Drop,Critical,In Progress,3.99,No,2.19,Darryl Floyd,COMPLIANT
35a2404f-4a28-4483-a0ec-e382cbcdcdb5,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:39,Equipment Failure,Low,Open,63.39,Yes,33.9,Justin Hernandez,BREACHED
ab5880cc-7d02-4658-9309-798945d50147,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:54,Valve Malfunction,Low,Resolved,57.9,Yes,32.38,Kayla Green,BREACHED
910f8021-3a94-4131-93c9-34b5a93abc64,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:39,Corrosion,Medium,Resolved,20.22,No,11.06,Christopher Lowery,COMPLIANT
47ebfc48-f503-42a7-98f7-f34f3707fc5d,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:20,Corrosion,Medium,Open,17.07,No,11.53,Carol Hanson,COMPLIANT
af038d02-c38a-4650-8cc6-fac56b2a303e,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:05:46,Equipment Failure,Low,Open,36.12,No,5.85,Fernando Ewing,COMPLIANT
0e262a23-9585-4413-8a63-2fcb96a74ad6,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:59,Valve Malfunction,Critical,Resolved,10.39,Yes,8.99,James Hamilton,BREACHED
5de361aa-46c2-4134-b61f-094fd7f307db,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:01,Pressure Drop,Low,In Progress,1.39,No,0.76,Bryan Arias,COMPLIANT
c4957a7f-bd39-421a-85a8-dec2a36d2bbf,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:08:10,Pressure Drop,Critical,Open,1.81,No,0.99,Robert Obrien,COMPLIANT
cbd8cd6c-42d9-40a7-a658-5b8bf38b4453,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:07:45,Leak,Low,In Progress,59.36,Yes,0.64,Meredith Hernandez,BREACHED
254d0c94-02f6-4f7c-b417-0c0b0d918940,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:47,Valve Malfunction,Medium,In Progress,19.64,No,2.4,Doris Ingram,COMPLIANT
15eaa77b-47e9-45c4-b80c-3cda6c21d41d,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:18,Pressure Drop,Medium,Open,2.59,No,0.56,David Mitchell,COMPLIANT
fd4dbe1b-490b-4df4-a80c-7711431db42d,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:52,Pressure Drop,Low,Open,57.1,Yes,23.69,Kelly Williams,BREACHED
08c1d6a5-65ab-40d0-9972-36e55e1af59a,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:23,Corrosion,Low,In Progress,63.6,Yes,31.95,John Thompson,BREACHED
cd06af78-6ed7-4223-a2bf-a4627393716b,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:12,Leak,Medium,Resolved,11.49,No,1.22,Douglas Vargas,COMPLIANT
ecb1a530-04eb-4e63-91b6-92e6c552702b,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:42,Equipment Failure,High,Resolved,12.79,Yes,8.6,Joshua Hughes,BREACHED
7f440d68-29b4-43c5-9a7f-44ad20490239,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:45,Pressure Drop,Low,In Progress,14.62,No,13.83,Thomas Church MD,COMPLIANT
6e65f4c6-583d-4dc2-a180-02cb5f21553d,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:13,Power Outage,High,In Progress,7.94,No,2.99,Greg Smith,COMPLIANT
156e038f-ee85-4388-ab0a-1280b04f4970,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:51,Pressure Drop,Low,Resolved,27.68,No,24.56,Christine Sanchez,COMPLIANT
de60caf2-16dd-4e60-afd8-710a7aed4e4e,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:40,Power Outage,Medium,Resolved,2.34,No,0.86,Kelsey Warren,COMPLIANT
f282c47f-891a-48db-b322-0b64df04949a,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:47,Corrosion,Critical,In Progress,5.64,Yes,5.56,Christopher Fuentes,BREACHED
7618f4ac-ce6a-47cf-ad24-e4cfc62750ba,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:27,Equipment Failure,Low,Resolved,17.84,No,10.35,Erin Vargas,COMPLIANT
daf289b4-98d8-4730-8220-34f983d9b152,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:00,Corrosion,Low,Resolved,54.6,Yes,47.75,Anna Bradley,BREACHED
db87a5f5-3a1b-4abb-8799-b4e52d8ea294,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:43,Corrosion,Low,Open,13.15,No,8.6,Michael Richards,COMPLIANT
8e74480d-1cb1-432c-bc96-1016347371ff,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:20,Leak,Low,Open,62.53,Yes,2.04,Nathaniel Henderson,BREACHED
72cb3cd5-50c4-4565-8399-4d055c1cc403,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:35,Valve Malfunction,Medium,Resolved,9.55,No,7.5,Robert Moore,COMPLIANT
127bcdae-43f2-4a64-beec-f6c09f8eda50,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:06:22,Equipment Failure,Low,In Progress,65.26,Yes,33.19,Jessica Lambert,BREACHED
adc0ac14-70b6-4345-bdcb-19a1e3dbe2f3,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:36,Leak,Medium,Open,18.65,No,12.86,Frank Shaw,COMPLIANT
1c646b70-cd20-44eb-bb98-639b50c48023,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:37,Valve Malfunction,Medium,In Progress,15.49,No,14.95,Cassandra Lopez,COMPLIANT
ac72bc42-9c52-4771-8a3c-a742bec57209,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:42,Pressure Drop,Critical,In Progress,10.88,Yes,8.75,Henry Duran,BREACHED
ff16fd12-fe84-4858-ab15-547695491795,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:04,Leak,Low,In Progress,7.19,No,4.24,Dawn Parker,COMPLIANT
e24b6267-8fa1-4219-9fda-c6e70778a430,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:19,Pressure Drop,Critical,Open,1.59,No,0.68,Vincent Lawrence,COMPLIANT
c1ae282c-9846-4f60-860d-9863fe4e158a,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:38,Corrosion,Low,Resolved,28.25,No,7.82,Jonathan White,COMPLIANT
ffcd8a5c-91d5-47c6-ba4c-5f950c987d34,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:23,Equipment Failure,Low,In Progress,53.32,Yes,4.5,Toni Sanchez,BREACHED
4a7246ff-472b-4ea1-8772-a08e56d8b147,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:59,Equipment Failure,Critical,Open,4.47,Yes,2.78,Douglas Brown,BREACHED
e62d1faf-2028-4c54-97b6-4dd5b5ddd4c4,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:33,Corrosion,Low,Open,42.74,No,35.13,Elizabeth Ellis,COMPLIANT
b5b4ca9e-b1f8-4166-9c0c-38713967de25,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:24,Valve Malfunction,Low,Resolved,70.4,Yes,40.6,Heather Duran,BREACHED
01c6e744-a183-4372-b37b-1fb895b08f59,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:31,Valve Malfunction,Critical,Open,9.11,Yes,3.65,James Hanson,BREACHED
49a24d07-678a-4509-801a-0d3a4fc8d9ac,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:26,Equipment Failure,Low,Open,38.36,No,3.47,Rachel Johnson,COMPLIANT
ae7a0b60-c06c-4cdf-ae72-92dc02235ac8,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:40,Power Outage,Low,Resolved,66.92,Yes,11.13,James Beck,BREACHED
550e609c-40e5-4c76-b472-6b685b61b4fd,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:44,Valve Malfunction,Low,Resolved,18.84,No,8.37,Raymond Gordon,COMPLIANT
2e9fd0d5-7860-49ba-9d5f-bb29a0db03c5,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:29,Equipment Failure,Medium,Resolved,38.59,Yes,36.65,Sarah Contreras,BREACHED
ae4ee5b2-29e1-4024-9846-7bd77d63321e,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:50,Corrosion,Low,In Progress,61.21,Yes,7.18,Mary White,BREACHED
b9eea6d2-5d2f-48a0-9503-7025c0260ab8,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:20,Valve Malfunction,Medium,Open,15.76,No,1.81,Tina Davenport,COMPLIANT
0b275712-f410-4dba-ba8d-17456f2157bc,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:15,Corrosion,Low,Resolved,3.05,No,2.26,Deanna Cook,COMPLIANT
5c0f0754-a53f-48f1-8996-b7c8f506de6e,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:34,Pressure Drop,Medium,Resolved,38.33,Yes,32.75,Benjamin Navarro,BREACHED
151213d0-1808-40fd-90b9-21f61bda325e,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:44,Corrosion,High,In Progress,8.32,Yes,1.02,Megan Johnson,BREACHED
1348375a-7b47-49ea-8420-bd63c66de056,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:15,Pressure Drop,Medium,In Progress,4.37,No,3.11,Johnathan Holland,COMPLIANT
ffee1b92-06c1-4ce6-be36-f30d33b93a39,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:58,Corrosion,Critical,Resolved,3.28,No,1.92,Jessica Grant,COMPLIANT
fe92fa1c-10e7-4e30-91f1-f042f51ed00d,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:42,Equipment Failure,Low,Open,57.2,Yes,18.72,Ricky Owens,BREACHED
b0b8abcf-ef70-49e2-9dc1-f38a9ee6f5c6,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:36,Corrosion,Critical,Resolved,11.61,Yes,10.36,Colin Sanford,BREACHED
651d8cd9-b0c0-43e4-bf36-bab9899d407f,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:50,Valve Malfunction,Low,Resolved,53.38,Yes,44.13,Charlene Gonzales,BREACHED
e56a0f94-8588-4bba-875d-8d8ef5d4a8a5,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:58,Equipment Failure,Medium,Resolved,29.48,Yes,16.07,Cassidy Schmidt,BREACHED
adec687c-e7ee-4173-8cfd-f46cdc4370a7,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:24,Valve Malfunction,Medium,In Progress,47.28,Yes,23.76,Gary Garner,BREACHED
72d64d07-155a-4f47-a809-9674f18afebe,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:22,Corrosion,Critical,Resolved,3.77,No,1.87,Brian Tran,COMPLIANT
e468a26e-3f8e-4ebf-821f-4fec4cd06954,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:40,Valve Malfunction,High,Open,21.08,Yes,16.59,Carla Porter,BREACHED
8c3a60a6-7d54-4104-b3f1-b5cd0e361fe4,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:36,Corrosion,Medium,Open,35.7,Yes,3.71,Clinton Smith,BREACHED
a7707c18-e311-4771-a266-c81ec3e37448,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:27,Pressure Drop,Critical,Open,2.71,No,1.3,Tyler Scott,COMPLIANT
e7fcc2fc-ddfc-443b-aaec-94c25bdfd08d,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:10:02,Leak,Medium,Open,32.83,Yes,27.51,Kelli Young,BREACHED
a60ff960-6e71-43f0-96a9-2c5aee027394,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:41,Power Outage,Critical,Open,11.75,Yes,3.2,Maria Silva,BREACHED
12ebf20f-da44-4a84-8fd7-d6a43824332f,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:32,Valve Malfunction,High,In Progress,6.75,No,3.55,Lisa Dougherty,COMPLIANT
64ffdb8b-2604-49e7-977f-04c6227bc0b9,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:26,Pressure Drop,High,Resolved,10.09,Yes,2.51,Peter Powers,BREACHED
e4665f14-c9ce-4de8-893e-d6ed58f439f6,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:43,Power Outage,Medium,Resolved,47.25,Yes,3.07,Christy Sanford,BREACHED
da8b0be9-98d9-4e96-bfff-a9c6a83569b2,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:45,Valve Malfunction,Low,In Progress,22.56,No,17.12,Katelyn Murillo,COMPLIANT
adee5288-6064-4cc0-a5b7-5371cf350f09,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:10,Equipment Failure,Low,Open,55.23,Yes,16.04,Juan Deleon,BREACHED
149dbda1-be1c-4bc0-ac90-9d12761a7fed,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:07,Equipment Failure,High,Resolved,11.2,Yes,2.4,Michael Fisher MD,BREACHED
0e3ae8c2-d1a7-4626-8696-ef28c2107f8c,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:05:12,Valve Malfunction,Critical,Open,3.12,No,1.41,Tina Boyd,COMPLIANT
a8a27ea0-37be-4551-af2b-7776b1aff6e4,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:08,Power Outage,Medium,Open,30.78,Yes,9.71,Christopher Pacheco,BREACHED
9d89593b-f063-4f8a-a186-1a49411875a2,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:07,Leak,Critical,Open,2.01,No,0.51,Jennifer Gonzalez,COMPLIANT
0775e3e6-3105-4ca9-a68c-52447af74f95,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:59,Power Outage,Critical,Resolved,6.41,Yes,0.77,Stephanie Riley,BREACHED
47f54688-6eda-4164-82f4-58ec86516d74,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:36,Corrosion,Medium,Open,22.61,No,19.79,Barbara Figueroa,COMPLIANT
198bf749-906a-4f74-9376-93e2e09f6bf2,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:01,Leak,Critical,In Progress,6.98,Yes,0.69,Yolanda Riley,BREACHED
0c604390-8550-44ea-9371-f9cb58a22a5b,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:46,Valve Malfunction,High,Open,11.88,Yes,2.26,Sarah Lopez,BREACHED
faa51389-0e9b-45d4-840f-899535d6144b,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:32,Power Outage,Critical,In Progress,5.54,Yes,0.68,Adam Flores,BREACHED
fb9b1726-ef93-4b27-ab6e-daf38ef1e309,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:10,Leak,Critical,Open,8.52,Yes,8.06,Holly Wells,BREACHED
e4685dd5-03e7-4544-a142-b0e20f257eb0,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:10:03,Pressure Drop,Low,Open,8.77,No,5.62,Charles Scott,COMPLIANT
fa468c49-1111-4ecf-803a-bec92572667a,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:55,Corrosion,Low,Resolved,51.36,Yes,27.04,Samantha Thompson,BREACHED
02a0a687-97a7-414b-ab57-416ca9ace528,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:27,Corrosion,Critical,Open,2.26,No,1.29,Micheal Rice,COMPLIANT
5f689cb3-e604-4daf-b5c2-f7fe25aa8fe8,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:42,Equipment Failure,Critical,In Progress,8.99,Yes,7.15,Jonathan Smith,BREACHED
fe0f99e9-28e4-49f6-a0b0-5b51a18cf462,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:58,Valve Malfunction,Medium,Open,31.73,Yes,28.14,Sarah Davis,BREACHED
640dd8d6-a5cc-48b9-920f-91920c39fb66,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:15,Equipment Failure,Critical,Resolved,5.27,Yes,1.75,Nicole Lopez,BREACHED
48973a56-e7de-4e0c-96cc-cca9d3f3d39c,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:53,Equipment Failure,Critical,In Progress,11.83,Yes,2.17,Lisa Morris,BREACHED
20d79234-4102-4f64-9cb6-49296ec22d8f,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:35,Corrosion,Medium,Resolved,6.27,No,2.55,Jaime Ramirez,COMPLIANT
02f6e5bd-9abe-40d2-b11c-c2e284cb742d,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:06,Pressure Drop,High,In Progress,11.72,Yes,11.33,Katherine Frank,BREACHED
470fd9c4-fb3f-4a99-ac75-fe2e4b2fc754,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:19,Valve Malfunction,High,Resolved,14.89,Yes,5.36,Alicia Colon,BREACHED
61803608-b2f8-48b2-9cb9-97c47fbad45e,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:24,Leak,High,Resolved,9.22,Yes,1.41,Casey Austin,BREACHED
dde5f1e9-b5b9-416a-b7db-31151bf11277,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:13,Valve Malfunction,Low,Open,4.53,No,2.56,Terry Baker,COMPLIANT
876669a6-e343-408c-a554-262c07fc4b8d,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:33,Pressure Drop,Low,In Progress,23.83,No,20.05,Alyssa Powell,COMPLIANT
4f79d114-3d20-4df8-b483-57d076ce841c,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:49,Pressure Drop,Critical,Resolved,9.14,Yes,4.94,Sarah Johnson,BREACHED
624194ff-22e4-4d8e-9703-87e286b113d9,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:08,Pressure Drop,Low,Resolved,59.87,Yes,49.98,Amanda Sims,BREACHED
3e2bebdf-38e3-46a8-8893-ddf4322a6313,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:09,Valve Malfunction,High,Open,7.26,No,2.83,Daniel Chavez,COMPLIANT
39d045d7-5460-445c-9a33-1c633e5b2156,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:28,Leak,Critical,Resolved,4.92,Yes,1.31,John Lam,BREACHED
22deb741-9093-4f32-a3b7-e4e9d8405e66,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:22,Valve Malfunction,High,Open,6.6,No,6.2,Daniel Bryant,COMPLIANT
7336b314-3ad6-4c92-a8f4-ec012bde54af,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:10:03,Power Outage,Critical,Open,7.9,Yes,7.34,Jeffery Herrera,BREACHED
c163f502-7785-490c-a61f-717487fdc995,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:00,Valve Malfunction,Medium,Open,18.86,No,6.1,Darlene Hobbs,COMPLIANT
0ecbcba8-078c-4506-84a2-b52f9aafa418,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:32,Corrosion,Low,Open,27.55,No,18.91,Sarah Green,COMPLIANT
3d05751c-85b5-448f-8260-9fbee2f6f8db,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:26,Power Outage,Medium,Resolved,14.83,No,4.12,Robert Jordan,COMPLIANT
edad667b-d3aa-4065-b4a9-86d4a2faa9d4,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:29,Leak,High,Open,18.18,Yes,10.55,Amanda Nelson,BREACHED
16ee87b4-6bd4-492e-814e-6198ca67b545,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:15,Pressure Drop,High,Open,2.52,No,2.5,Michelle Foster,COMPLIANT
2ba80bca-8d2a-48b6-a3ed-c55f7840f0a4,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:35,Corrosion,Critical,In Progress,4.56,Yes,2.79,Jaime Sharp,BREACHED
5c3d0804-2b00-4182-b6cf-fe4fe9ec02c1,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:56,Leak,Critical,Open,10.86,Yes,4.54,Timothy Bernard,BREACHED
f499d57c-b656-4ebe-8dff-a430968f31f2,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:09:58,Equipment Failure,Low,Resolved,61.59,Yes,46.84,Joe Good,BREACHED
4d65e168-e8db-4be2-9196-e0f94fe9f467,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:23,Pressure Drop,Low,Open,20.79,No,6.9,Dennis Greene,COMPLIANT
82b7ec5d-181d-4739-a317-7a8ce4822ea8,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:28,Power Outage,Medium,Open,15.92,No,12.3,Kimberly Ball,COMPLIANT
70634a0e-6276-4b52-8492-d6f75a8b504a,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:11,Equipment Failure,Medium,In Progress,45.63,Yes,1.84,Ernest Mclean,BREACHED
9d6d4977-82a4-4b3d-944c-61d387210d28,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:14,Valve Malfunction,Medium,Resolved,24.12,Yes,15.48,Heidi Ramos,BREACHED
eed7fda2-8d81-48c7-bc0b-2f311d3ef31f,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:52,Power Outage,Medium,In Progress,28.07,Yes,22.76,Calvin Little,BREACHED
01ae3ee5-4eb7-4170-aaa8-cfdb9311ed02,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:31,Corrosion,High,In Progress,15.14,Yes,9.45,Derrick Keller,BREACHED
c1e1f110-f9f9-4045-a208-63b9a812a541,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:42,Pressure Drop,High,Open,6.4,No,5.6,Tonya Jones,COMPLIANT
78ddc476-78eb-4564-a93b-7b74ab543b95,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:58,Leak,Low,Resolved,54.48,Yes,11.52,Lisa Munoz,BREACHED
48e09667-f620-4220-8acd-ca7581bd8f87,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:07,Power Outage,High,In Progress,18.05,Yes,5.9,Savannah Mullen,BREACHED
f89607a2-8ede-4aa5-9e58-4742fed6b44d,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:23,Pressure Drop,Low,Resolved,34.43,No,27.44,Brian Lin,COMPLIANT
0121b213-7d48-4074-9d28-c3048db7c93b,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:56,Corrosion,Medium,Resolved,22.5,No,22.05,Michael Herrera,COMPLIANT
6d7f24e0-04b1-4d0b-891c-8043f4bc4eae,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:27,Equipment Failure,Low,Resolved,55.33,Yes,15.16,Rachel Wright,BREACHED
f43d5541-8dce-4110-8b11-1818138fcfa8,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:27,Leak,Critical,Resolved,3.24,No,1.36,Alicia Hall,COMPLIANT
4f942b7e-2fc0-48e5-babc-c6f292422e97,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:29,Valve Malfunction,Critical,In Progress,10.77,Yes,9.34,Daniel Perez,BREACHED
429d5292-ab24-4361-8be6-fb57c48f800f,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:14,Corrosion,Low,Resolved,58.45,Yes,32.16,Anne Combs,BREACHED
ef8abb53-2638-4562-ac3a-8ef0d0bbe307,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:06,Power Outage,High,In Progress,14.06,Yes,7.94,Gary Harris,BREACHED
